task_id,has_shadow_delete,has_recovery_disable,has_backup_delete,has_firewall_disable,has_eventlog_clear,has_persist_schtask,has_self_copy,has_process_enum,has_process_kill,has_service_access,has_rm_session,has_dir_enumerate,has_file_encrypt,has_file_rename,has_file_delete,has_crypto_api,has_ransom_note,has_wallpaper_set,has_registry_write,has_network,ord_penum_pkill,ord_penum_svc,ord_penum_dir,ord_penum_enc,ord_penum_ren,ord_penum_note,ord_penum_wall,ord_penum_reg,ord_pkill_svc,ord_pkill_dir,ord_pkill_enc,ord_pkill_ren,ord_pkill_note,ord_pkill_wall,ord_pkill_reg,ord_svc_dir,ord_svc_enc,ord_svc_ren,ord_svc_note,ord_svc_wall,ord_svc_reg,ord_dir_enc,ord_dir_ren,ord_dir_note,ord_dir_wall,ord_dir_reg,ord_enc_ren,ord_enc_note,ord_enc_wall,ord_enc_reg,ord_ren_note,ord_ren_wall,ord_ren_reg,ord_note_wall,ord_note_reg,ord_wall_reg
1666,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1667,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,,,1,1,1,1,0,,,,,,,,1,1,1,0,,1,1,0,,1,0,,0,,
1668,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1669,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,0,0,0,,0,1,1,0,,1,1,0,,1,0,,1,,1,
1670,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1671,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1672,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,,,0,0,0,0,0,,,1,1,1,1,,,1,1,1,,,1,1,,,1,,,,,
1673,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1674,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,0,0,0,0,,0,1,1,0,,1,1,0,,1,0,,1,,1,
1675,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1676,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1679,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,0,0,,,0,,,,,
1680,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1681,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1682,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
1683,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,0,0,,,0,,,,,
1684,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,0,0,0,,0,1,1,0,,1,1,0,,1,0,,0,,1,
1685,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1686,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1688,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1689,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1690,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1692,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1693,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1694,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,1,0,0,,0,0,,0,,
1695,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1696,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1697,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1698,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1701,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1702,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1703,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1704,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,0,,1,1,1,1,,0,0,0,,0,0,,0,,
1705,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,0,0,0,,0,0,,0,,
1706,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1707,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,0,,,,
1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1712,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1713,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
1714,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,0,0,,,0,,,,,
1715,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,0,0,,,0,,,,,
1718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
1719,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1721,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,0,1,,,,,,,,,,,1,,,,,,,,,,,,,,
1722,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1730,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,0,0,,,0,,,,,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1734,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1736,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,,,1,1,1,,,1,0,,,0,,,,,
1737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
1739,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
1740,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,,0,0,1,1,1,0,,0,1,1,1,0,,1,1,1,0,,1,1,0,,1,0,,0,,
1741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,,1,1,1,1,1,0,,1,1,1,1,1,0,,,,,,,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,,0,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
1750,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,,,,,1,1,1,,,,,1,1,,,,,1,,,,,0,,,,,,,,,,
1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,0,0,,1,,
1753,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,,1,1,1,1,0,0,,0,0,0,0,1,,1,1,1,1,,1,1,1,0,,,,,1,1,0,1,0,0
1754,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,,0,0,1,1,1,1,,0,1,1,1,1,,1,1,1,1,,0,1,1,,0,1,,0,,0,
1757,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
1759,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,1
1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,,0,0,,,1,1,,1,1,,,1,,1,1,,,,1,1,,,,,,,1,,,,,
1762,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,,1,,1,1,,,,1,,1,1,,,,,,,,,,1,1,,,,,,,1,,,,,
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,,1,1,,0,,1,1,,0,,,,,1,,0,,0,
1767,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,,,,,,,,,1,0,1,1,1,,,0,1,1,1,,,1,1,1,,,1,1,,,1,,,,,
1768,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,0,0,0,,,,,,,,,,1,1,,,,1,,,,,,,,,
1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1771,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,1,0,0,0,0,,0,0,0,0,0,,0,1,1,0,,1,0,0,,0,0,,0,,1,
1772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
1774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1
1775,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,,,0,0,0,0,0,,,0,0,0,0,,,1,1,1,,,1,1,,,1,,,,,
1776,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
1777,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,,1,1,1,1,,1,,1,1,1,1,,1,,,,,,,1,1,1,,1,0,0,,0,0,,0,,0,
1778,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
1779,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,,,,,,,,,0,0,,,,0,,1,,,,0,,,,,0,,,,,,,,,,,
1780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1781,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,,0,1,1,1,1,0,,0,1,1,1,1,1,,,,,,,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1783,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,,,,,,,,,1,0,,,,,,0,,,,,,,,,,,,,,,,,,,,
1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,1,1,,,,,,0,,,,,,,,,,,,,,,,,,,,
1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,0,,,0,,,
1789,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,1,,1,1,,,,1,0,,,,,,,0,,,,,
1793,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
1794,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,,1,1,,,,1,1,,,,,,,0,,,,,
1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,,,0,1,1,1,1,,,1,1,1,1,,,1,1,1,,,1,1,,,1,,,,,
1800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,,0,0,,,1,1,,1,1,,,1,,1,1,,,,1,1,,,,,,,1,,,,,
1804,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,,0,0,,0,,
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,,,,,,,,,0,0,0,0,,0,,1,1,1,,1,,1,1,,1,,0,,1,,,1,,,,
1808,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,,,,,,,,,0,0,0,,,0,,0,1,,,0,,1,,,1,,,,0,,,,,,,
1809,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,,,,,,,,,1,0,1,1,1,1,,0,1,1,1,1,,1,1,1,1,,1,1,1,,0,1,,1,,
1810,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,0,,,0,,,,,
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,,,,,,,,,1,0,,,,,0,0,,,,,0,,,,,1,,,,,,,,,,
1815,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
1816,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
